"customer_id","total_orders"
"DM-130154","7"
"DM-133451","7"
"NP-183252","7"
"DN-136904","7"
"NM-184454","7"
"DO-136454","7"
"DP-130001","7"
"AH-101204","7"
"DP-131651","7"
"DP-131653","7"
"NK-184904","7"
"DP-133901","7"
"NH-186104","7"
"NG-183553","7"
"NF-83851","7"
"NF-185954","7"
"NF-185953","7"
"DR-128801","7"
"DR-128802","7"
"DR-129402","7"
"DR-129403","7"
"TS-213402","7"
"NF-183854","7"
"DV-134653","7"
"NC-185354","7"
"NC-185352","7"
"DW-134801","7"
"DW-134803","7"
"TS-212054","7"
"AH-104653","7"
"DW-135854","7"
"MZ-173352","7"
"MY-173804","7"
"EB-137053","7"
"MY-173801","7"
"MW-182353","7"
"MW-182352","7"
"MW-182204","7"
"MV-181904","7"
"MT-180702","7"
"MT-178152","7"
"MS-75302","7"
"EC-140501","7"
"MS-178302","7"
"ED-138851","7"
"MS-177701","7"
"EG-139002","7"
"TR-213251","7"
"MS-177103","7"
"EH-139903","7"
"MS-177101","7"
"EH-140054","7"
"MS-175301","7"
"MS-173651","7"
"EH-41251","7"
"AH-5852","7"
"EJ-141551","7"
"TP-211302","7"
"MP-179651","7"
"MP-174704","7"
"TN-210404","7"
"AI-108552","7"
"TN-210402","7"
"EM-138253","7"
"TN-210401","7"
"EM-142001","7"
"XP-218651","7"
"MO-178003","7"
"MO-178001","7"
"MM-82802","7"
"AJ-107802","7"
"MM-179202","7"
"MM-172602","7"
"AJ-107804","7"
"ML-177554","7"
"ER-138553","7"
"ES-140203","7"
"AJ-107954","7"
"AJ-109452","7"
"ML-173953","7"
"MK-81603","7"
"MK-181601","7"
"AJ-109454","7"
"FA-142304","7"
"MJ-177404","7"
"FC-142454","7"
"FC-143354","7"
"MH-77851","7"
"FG-142604","7"
"MH-177854","7"
"MH-177853","7"
"MH-177851","7"
"AJ-7801","7"
"MH-176202","7"
"FH-143651","7"
"FH-143653","7"
"FM-142151","7"
"FM-142152","7"
"FM-142153","7"
"FM-142901","7"
"TH-215504","7"
"MH-172903","7"
"MG-182051","7"
"FO-143051","7"
"FO-143053","7"
"FO-43052","7"
"GA-147251","7"
"MG-176504","7"
"GB-145301","7"
"GB-145752","7"
"GB-145753","7"
"MF-176653","7"
"MF-176651","7"
"GD-145903","7"
"GH-144253","7"
"GH-44251","7"
"MD-173504","7"
"AM-107052","7"
"MC-178454","7"
"GM-144404","7"
"MC-176352","7"
"GM-145003","7"
"GM-146953","7"
"MC-175902","7"
"GR-145603","7"
"MB-180854","7"
"GT-147101","7"
"GT-147551","7"
"GW-146054","7"
"GZ-145453","7"
"LW-172154","7"
"HA-149054","7"
"LW-169902","7"
"LT-171102","7"
"HD-147851","7"
"TG-213103","7"
"AP-107201","7"
"HF-149953","7"
"HF-149954","7"
"HG-150253","7"
"HG-150254","7"
"LS-172451","7"
"LS-172003","7"
"LR-170352","7"
"LR-169153","7"
"AP-109153","7"
"LP-170954","7"
"LP-170953","7"
"LP-170802","7"
"HP-148154","7"
"LM-170651","7"
"LL-168403","7"
"HR-148304","7"
"LH-170203","7"
"LH-169003","7"
"LF-171854","7"
"TC-215354","7"
"IG-150851","7"
"IL-151004","7"
"IM-150552","7"
"IM-150704","7"
"LD-168551","7"
"LC-68851","7"
"LC-170503","7"
"JB-160001","7"
"JB-160004","7"
"JB-160453","7"
"TC-215351","7"
"LC-169302","7"
"LC-169301","7"
"TS-113702","6"
"MS-178301","6"
"RA-92853","6"
"KB-165851","6"
"RA-99451","6"
"CS-125054","6"
"CS-125053","6"
"RB-193602","6"
"RB-193604","6"
"TR-213252","6"
"JC-157751","6"
"LS-172303","6"
"AH-1953","6"
"LS-172302","6"
"EG-39001","6"
"RB-194351","6"
"TT-212651","6"
"AG-104951","6"
"MS-177104","6"
"JB-60452","6"
"CS-119501","6"
"KB-166003","6"
"CS-118604","6"
"CS-118602","6"
"RB-196452","6"
"MS-177102","6"
"KB-63152","6"
"EH-139904","6"
"TT-214601","6"
"HH-150102","6"
"CR-27301","6"
"KB-66001","6"
"AA-3152","6"
"RC-198254","6"
"TP-214153","6"
"RC-199604","6"
"CR-126252","6"
"EH-141852","6"
"CP-20853","6"
"EH-141854","6"
"RD-197201","6"
"Co-126403","6"
"MS-175302","6"
"LS-172004","6"
"Co-126402","6"
"RD-199001","6"
"RD-199301","6"
"RD-95851","6"
"JE-161652","6"
"KC-162554","6"
"EH-41252","6"
"KC-165401","6"
"RD-99301","6"
"EJ-137201","6"
"RF-193453","6"
"CM-127153","6"
"CM-127152","6"
"KC-165402","6"
"EJ-141552","6"
"CM-126554","6"
"JK-56251","6"
"AH-751","6"
"MP-181753","6"
"AA-106454","6"
"CM-124451","6"
"EK-137951","6"
"CM-123853","6"
"CM-122352","6"
"CM-121904","6"
"CM-121902","6"
"JK-161201","6"
"EL-137351","6"
"EL-137352","6"
"CM-121604","6"
"LS-169753","6"
"EL-37351","6"
"LS-169454","6"
"TW-110252","6"
"AP-109152","6"
"RH-195104","6"
"KD-163454","6"
"CM-119352","6"
"EM-138252","6"
"HK-148903","6"
"CM-119351","6"
"CM-118303","6"
"CM-118154","6"
"EM-139603","6"
"JK-153703","6"
"CM-118153","6"
"CL-125653","6"
"EM-140653","6"
"MP-174702","6"
"MP-174701","6"
"EM-140952","6"
"MO-78001","6"
"RM-193754","6"
"CL-118902","6"
"EM-141402","6"
"RM-197501","6"
"EM-141404","6"
"LR-70351","6"
"JK-152052","6"
"RM-96753","6"
"RM-97502","6"
"KS-163003","6"
"HL-150401","6"
"CK-127602","6"
"MN-179354","6"
"MN-179353","6"
"LR-170351","6"
"MM-80552","6"
"CK-123252","6"
"MM-182803","6"
"RP-192702","6"
"CJ-120102","6"
"RP-193902","6"
"CJ-118752","6"
"LR-169154","6"
"HL-150404","6"
"AR-105703","6"
"RR-195251","6"
"RR-195252","6"
"AJ-107803","6"
"KE-164203","6"
"EN-137803","6"
"RR-195254","6"
"ML-180402","6"
"TB-216252","6"
"CG-125202","6"
"AJ-107951","6"
"ML-177552","6"
"CG-125201","6"
"CG-120404","6"
"ML-174104","6"
"AJ-107952","6"
"RW-196902","6"
"JJ-154451","6"
"RW-196903","6"
"CD-122802","6"
"RW-96902","6"
"CD-119801","6"
"SB-201854","6"
"LC-68702","6"
"KF-162852","6"
"SC-102602","6"
"KF-62852","6"
"AJ-109453","6"
"CC-23702","6"
"TB-216253","6"
"HM-149803","6"
"JE-154754","6"
"ES-40801","6"
"AF-108702","6"
"JE-154752","6"
"SC-200951","6"
"CC-126851","6"
"KH-163604","6"
"AJ-109602","6"
"SC-202603","6"
"CC-125501","6"
"SC-203051","6"
"JH-159854","6"
"AR-105404","6"
"FC-143351","6"
"MJ-177403","6"
"FC-143353","6"
"JH-159852","6"
"CC-121004","6"
"AR-5702","6"
"MH-74552","6"
"CB-124152","6"
"AD-101803","6"
"CA-22652","6"
"SC-206804","6"
"JH-158204","6"
"JD-60601","6"
"TC-109802","6"
"TM-210101","6"
"KW-165702","6"
"FH-142752","6"
"LL-168404","6"
"VB-217454","6"
"MH-176203","6"
"CA-127752","6"
"TM-114902","6"
"KH-166303","6"
"JD-161502","6"
"SC-206952","6"
"TD-209952","6"
"VD-216701","6"
"VD-216704","6"
"CA-122652","6"
"MH-174551","6"
"CA-119654","6"
"BW-112004","6"
"AC-4201","6"
"HR-148301","6"
"JG-51601","6"
"LH-71553","6"
"SC-207702","6"
"JD-160154","6"
"MH-172904","6"
"AC-106603","6"
"AC-106602","6"
"TC-114753","6"
"JG-158054","6"
"SC-208001","6"
"VG-217904","6"
"BT-14852","6"
"BT-14402","6"
"JD-160152","6"
"SF-200652","6"
"BT-13051","6"
"SF-202002","6"
"JG-153104","6"
"BT-115301","6"
"LC-170502","6"
"SG-200801","6"
"BT-114403","6"
"KH-63301","6"
"BT-114402","6"
"BT-113954","6"
"SG-204701","6"
"ZC-219103","6"
"SG-204702","6"
"SG-206054","6"
"FW-143951","6"
"SG-208903","6"
"BS-118002","6"
"BS-117552","6"
"SH-206351","6"
"BS-115904","6"
"MG-176952","6"
"GA-145152","6"
"BS-115902","6"
"BS-113801","6"
"HW-149352","6"
"VG-218053","6"
"MG-176802","6"
"SH-99752","6"
"SJ-101253","6"
"KL-165553","6"
"MF-182503","6"
"AR-3452","6"
"SJ-102153","6"
"BP-11852","6"
"SJ-202154","6"
"AJ-9601","6"
"JF-54151","6"
"TD-209951","6"
"BP-112303","6"
"KM-162254","6"
"BP-111554","6"
"HZ-149502","6"
"ME-77253","6"
"ME-73202","6"
"AB-602","6"
"BP-111551","6"
"JC-161051","6"
"ME-180103","6"
"BP-110503","6"
"ME-180101","6"
"SJ-205003","6"
"SL-101553","6"
"SM-200051","6"
"SM-209502","6"
"SN-205601","6"
"BN-114702","6"
"SN-205602","6"
"SN-205604","6"
"SN-207102","6"
"BM-115754","6"
"BM-115753","6"
"SO-203352","6"
"AR-105103","6"
"SO-203354","6"
"BM-111402","6"
"SP-205451","6"
"BK-112604","6"
"ME-173201","6"
"BK-112603","6"
"SP-205454","6"
"GH-146653","6"
"BH-117102","6"
"SP-206501","6"
"BG-117404","6"
"JF-51902","6"
"LE-68101","6"
"BG-117401","6"
"MD-173501","6"
"BG-116954","6"
"BG-116953","6"
"MC-181003","6"
"SP-206503","6"
"BG-116951","6"
"LB-167952","6"
"BG-110352","6"
"SP-208602","6"
"BF-12752","6"
"JF-154903","6"
"SP-209203","6"
"GM-144402","6"
"SP-209204","6"
"IG-150853","6"
"GM-144551","6"
"SR-204252","6"
"BF-112153","6"
"GM-144554","6"
"LE-168104","6"
"AB-106002","6"
"IG-50851","6"
"SS-204101","6"
"SS-204104","6"
"SS-205152","6"
"SS-205904","6"
"GM-146804","6"
"SS-208751","6"
"SU-206653","6"
"IG-50852","6"
"BE-114554","6"
"SV-108153","6"
"MC-176052","6"
"MC-175904","6"
"SV-207852","6"
"JF-154154","6"
"BD-117704","6"
"AB-102552","6"
"BD-117254","6"
"MC-175752","6"
"BD-117252","6"
"BD-116204","6"
"SW-202451","6"
"SW-202453","6"
"BD-116051","6"
"BD-115603","6"
"BD-115004","6"
"BD-115001","6"
"GR-145602","6"
"IL-151002","6"
"SW-202754","6"
"SW-203501","6"
"BB-115453","6"
"ZD-119252","6"
"AZ-107504","6"
"MB-80852","6"
"JF-154153","6"
"LC-168701","6"
"GT-147102","6"
"GT-147103","6"
"TA-213851","6"
"JF-154152","6"
"AY-5552","6"
"TA-213853","6"
"AB-101502","6"
"AB-101052","6"
"TB-210552","6"
"TB-211752","6"
"AT-104354","6"
"MA-179954","6"
"MA-179953","6"
"AT-104351","6"
"AS-2852","6"
"GW-146052","6"
"MA-179951","6"
"LD-170053","6"
"TH-112352","6"
"TB-212804","6"
"JP-154603","6"
"JP-154601","6"
"AS-106301","6"
"JO-152804","6"
"JR-157001","6"
"AS-102854","6"
"JF-153554","6"
"JS-155952","6"
"LW-68252","6"
"JB-160451","6"
"JS-158801","6"
"JS-158802","6"
"JM-56551","6"
"LW-169904","6"
"HA-149051","6"
"JS-160304","6"
"HA-149053","6"
"JE-61651","6"
"JW-152204","6"
"DN-136903","6"
"DN-136901","6"
"NP-183251","6"
"NP-183253","6"
"DO-136451","6"
"DO-136452","6"
"DO-136453","6"
"HA-149202","6"
"AH-101202","6"
"AH-101203","6"
"NP-183254","6"
"NL-183103","6"
"NL-183102","6"
"LW-169903","6"
"NP-186851","6"
"JM-158651","6"
"NP-186852","6"
"DP-131051","6"
"NP-186854","6"
"NP-187001","6"
"DM-135253","6"
"JE-57452","6"
"DM-135251","6"
"JM-155803","6"
"JM-152652","6"
"Dp-132401","6"
"NK-184903","6"
"NP-187003","6"
"Dl-36001","6"
"KN-163903","6"
"DP-133902","6"
"AH-101951","6"
"NS-185052","6"
"NS-186401","6"
"NK-184902","6"
"TC-212951","6"
"AH-100753","6"
"Dl-136002","6"
"AH-101953","6"
"DL-134953","6"
"HD-147852","6"
"NG-183552","6"
"JM-152504","6"
"JM-152503","6"
"HD-47851","6"
"DL-133153","6"
"JL-158504","6"
"IM-150703","6"
"DL-129254","6"
"ON-187153","6"
"DL-129251","6"
"HE-148002","6"
"JL-158503","6"
"AH-100303","6"
"LT-167652","6"
"NF-184751","6"
"DR-29401","6"
"JL-158502","6"
"DS-130301","6"
"DS-130302","6"
"PA-190604","6"
"PB-188052","6"
"DK-133751","6"
"DK-132253","6"
"DK-132252","6"
"DK-131503","6"
"ND-184604","6"
"ND-184602","6"
"DK-131502","6"
"AH-100301","6"
"DK-130902","6"
"DV-130452","6"
"TS-213701","6"
"TS-213703","6"
"TS-213704","6"
"NC-186252","6"
"JB-160452","6"
"DV-134654","6"
"AG-6751","6"
"DJ-135101","6"
"HF-149951","6"
"KB-164052","6"
"DJ-134203","6"
"NC-184154","6"
"DH-36751","6"
"DW-131954","6"
"KN-64501","6"
"PF-191654","6"
"AR-104051","6"
"AH-104651","6"
"MZ-75151","6"
"LS-72302","6"
"DW-135403","6"
"JL-158353","6"
"DH-30751","6"
"PF-91203","6"
"DH-130754","6"
"JL-155054","6"
"MZ-175154","6"
"MZ-175152","6"
"AG-5251","6"
"AG-4953","6"
"DW-34803","6"
"HG-148452","6"
"MZ-173351","6"
"MY-82951","6"
"DG-133002","6"
"DE-32552","6"
"EA-140351","6"
"MY-182951","6"
"TS-215054","6"
"TS-216101","6"
"HG-148453","6"
"DD-135704","6"
"EB-137052","6"
"JL-155053","6"
"DD-135703","6"
"PJ-190153","6"
"PJ-90152","6"
"AS-102252","6"
"PK-190752","6"
"PK-190753","6"
"AG-3301","6"
"DB-32101","6"
"PO-191953","6"
"JL-151752","6"
"LS-69453","6"
"PP-189552","6"
"PP-189553","6"
"DB-136601","6"
"JL-151751","6"
"TS-216551","6"
"YS-218802","6"
"DB-132702","6"
"EB-139752","6"
"TT-112651","6"
"JL-151304","6"
"AH-106901","6"
"PS-187602","6"
"PS-187604","6"
"EB-141104","6"
"EB-141701","6"
"PS-189701","6"
"DA-134501","6"
"EB-141704","6"
"PT-190901","6"
"CW-119054","6"
"HG-150252","6"
"CW-119051","6"
"AG-107652","6"
"MT-178154","6"
"LC-69301","6"
"CV-122953","6"
"MS-77102","6"
"IM-50702","6"
"TS-211604","6"
"MS-179804","6"
"TT-210703","6"
"TS-211602","6"
"CT-119953","6"
"CS-23552","6"
"MS-179802","6"
"HG-48451","6"
"RA-199151","6"
"LS-172454","6"
"ZD-219254","5"
"AA-103154","5"
"AA-104801","5"
"AB-100602","5"
"AB-101504","5"
"AB-101651","5"
"AB-101653","5"
"AB-2551","5"
"AC-104201","5"
"AC-104501","5"
"AC-106152","5"
"AC-106154","5"
"AC-106604","5"
"AD-101802","5"
"AG-102704","5"
"AG-103001","5"
"AG-103301","5"
"AG-103304","5"
"AG-103904","5"
"AG-105253","5"
"AG-2701","5"
"AH-104654","5"
"AH-105852","5"
"AJ-107801","5"
"AJ-7951","5"
"AJ-7952","5"
"AJ-9451","5"
"AM-103604","5"
"AM-107053","5"
"AR-104054","5"
"AR-105104","5"
"AS-100451","5"
"AS-100901","5"
"AS-102254","5"
"AS-106302","5"
"AW-108402","5"
"AW-109301","5"
"AW-109302","5"
"AW-109303","5"
"AY-105551","5"
"AY-5551","5"
"AZ-7501","5"
"BB-109902","5"
"BB-109904","5"
"BC-111253","5"
"BD-113201","5"
"BD-116353","5"
"BD-117701","5"
"BD-13202","5"
"BD-16352","5"
"BE-113354","5"
"BE-114104","5"
"BE-114553","5"
"BF-10201","5"
"BF-110053","5"
"BF-110203","5"
"BF-110803","5"
"BF-12151","5"
"BF-9751","5"
"BG-117403","5"
"BK-12602","5"
"BM-117853","5"
"BM-15751","5"
"BM-16503","5"
"BN-115152","5"
"BN-115154","5"
"BO-113504","5"
"BP-10502","5"
"BP-110504","5"
"BP-111553","5"
"BP-111851","5"
"BP-112302","5"
"BP-112304","5"
"BP-112902","5"
"BS-113652","5"
"BS-113654","5"
"BS-113804","5"
"BS-118001","5"
"BS-18001","5"
"BT-113054","5"
"BT-114401","5"
"BT-115304","5"
"BV-112454","5"
"BW-110651","5"
"BW-110652","5"
"BW-110653","5"
"BW-11103","5"
"BW-111103","5"
"CA-120551","5"
"CA-120553","5"
"CA-120554","5"
"CA-123101","5"
"CA-123103","5"
"CA-127751","5"
"CA-19652","5"
"CB-120251","5"
"CB-120252","5"
"CB-120253","5"
"CB-20251","5"
"CC-122201","5"
"CC-123704","5"
"CC-124752","5"
"CC-22202","5"
"CD-119201","5"
"CD-119204","5"
"CD-127904","5"
"CH-120701","5"
"CH-20702","5"
"CJ-118753","5"
"CK-123254","5"
"CK-27601","5"
"CL-127004","5"
"CL-18901","5"
"CM-121153","5"
"CM-121603","5"
"CM-121901","5"
"CM-122354","5"
"CM-124452","5"
"CM-126551","5"
"CM-126553","5"
"CM-18301","5"
"CM-26551","5"
"Co-126404","5"
"CP-120852","5"
"CR-125802","5"
"CR-26251","5"
"CR-27302","5"
"CS-118452","5"
"CS-118453","5"
"CS-118454","5"
"CS-121303","5"
"CS-121754","5"
"CS-122501","5"
"CS-122503","5"
"CS-123551","5"
"CS-124002","5"
"CS-124003","5"
"CS-18452","5"
"CS-18602","5"
"CS-24602","5"
"CV-122951","5"
"CV-122954","5"
"CV-128051","5"
"CV-128052","5"
"CV-22952","5"
"CW-119053","5"
"DB-129102","5"
"DB-129703","5"
"DB-132102","5"
"DB-132103","5"
"DB-133604","5"
"DB-135553","5"
"DB-136151","5"
"DB-30602","5"
"DC-132852","5"
"DC-132854","5"
"DD-35701","5"
"DE-132551","5"
"DE-132554","5"
"DG-133004","5"
"DG-33001","5"
"DH-130751","5"
"DH-130752","5"
"DH-36753","5"
"DK-128352","5"
"DK-128951","5"
"DK-128952","5"
"DK-128954","5"
"DK-129854","5"
"DK-130903","5"
"DK-133752","5"
"DK-32251","5"
"DK-33753","5"
"DL-134951","5"
"Dl-136004","5"
"DL-29252","5"
"DM-29553","5"
"DN-136902","5"
"DO-34351","5"
"DO-34352","5"
"DP-130003","5"
"DP-133903","5"
"DP-30001","5"
"DP-31651","5"
"DR-28801","5"
"DS-131802","5"
"DV-130451","5"
"DV-130454","5"
"DV-134651","5"
"DW-134804","5"
"DW-135402","5"
"DW-135404","5"
"EB-137502","5"
"EB-138401","5"
"EB-138403","5"
"EB-138404","5"
"EB-139304","5"
"EB-141101","5"
"EB-37502","5"
"EB-39302","5"
"EB-39752","5"
"EB-41101","5"
"EB-41102","5"
"EC-140504","5"
"ED-38853","5"
"EG-139003","5"
"EG-139004","5"
"EG-39002","5"
"EH-137652","5"
"EH-139451","5"
"EH-141253","5"
"EH-39453","5"
"EH-39901","5"
"EH-41851","5"
"EJ-141553","5"
"EJ-141554","5"
"EJ-37201","5"
"EK-137952","5"
"EL-37352","5"
"EM-138101","5"
"EM-138102","5"
"EM-138104","5"
"EM-138251","5"
"EM-139604","5"
"EM-140651","5"
"EM-142002","5"
"EM-40953","5"
"EN-137801","5"
"EN-137802","5"
"EP-139152","5"
"ER-138551","5"
"ER-38552","5"
"ES-140204","5"
"ES-140801","5"
"ES-140802","5"
"ES-140803","5"
"FA-142301","5"
"FA-142303","5"
"FA-42301","5"
"FG-142601","5"
"FG-42603","5"
"FH-142753","5"
"FH-143503","5"
"FM-143801","5"
"FM-43802","5"
"FP-143202","5"
"FW-143952","5"
"FW-43952","5"
"GB-145751","5"
"GB-145754","5"
"GG-146501","5"
"GH-144851","5"
"GH-144853","5"
"GH-44102","5"
"GK-146201","5"
"GK-146202","5"
"GK-146203","5"
"GM-146802","5"
"GM-146952","5"
"GM-44401","5"
"GM-46802","5"
"GP-147401","5"
"GT-146351","5"
"GT-46351","5"
"GT-47553","5"
"GW-46051","5"
"GZ-145452","5"
"GZ-44703","5"
"HA-149052","5"
"HE-148001","5"
"HE-48002","5"
"HF-49952","5"
"HG-148454","5"
"HG-149652","5"
"HJ-148754","5"
"HK-148901","5"
"HM-148603","5"
"HP-148152","5"
"HR-147702","5"
"HR-147704","5"
"HW-49352","5"
"HZ-149504","5"
"IM-150701","5"
"JA-159703","5"
"JB-159253","5"
"JB-160454","5"
"JB-59252","5"
"JC-153403","5"
"JC-153851","5"
"JC-161054","5"
"JC-53401","5"
"JC-53851","5"
"JC-61052","5"
"JD-157904","5"
"JD-158952","5"
"JD-160151","5"
"JD-60152","5"
"JD-61502","5"
"JE-154751","5"
"JE-154753","5"
"JE-156103","5"
"JE-54752","5"
"JF-152954","5"
"JF-154151","5"
"JF-154902","5"
"JF-155651","5"
"JF-53552","5"
"JF-54152","5"
"JG-151152","5"
"JG-151602","5"
"JG-153102","5"
"JG-153103","5"
"JG-51151","5"
"JG-53101","5"
"JH-154302","5"
"JH-159103","5"
"JH-161803","5"
"JH-59851","5"
"JH-61801","5"
"JJ-154452","5"
"JJ-154454","5"
"JJ-157603","5"
"JK-152051","5"
"JK-152054","5"
"JK-153252","5"
"JK-153701","5"
"JK-156402","5"
"JK-161202","5"
"JK-161203","5"
"JL-151754","5"
"JL-152353","5"
"JL-152354","5"
"JL-155051","5"
"JL-155052","5"
"JL-158352","5"
"JM-152654","5"
"JM-155352","5"
"JM-155802","5"
"JM-155804","5"
"JM-156554","5"
"JM-158653","5"
"JM-61952","5"
"JO-155501","5"
"JO-155503","5"
"JO-155504","5"
"JO-55502","5"
"JP-61352","5"
"JR-156701","5"
"JR-156703","5"
"JR-162101","5"
"JR-162104","5"
"JS-158804","5"
"JS-159402","5"
"JS-159404","5"
"JS-160303","5"
"JW-152203","5"
"JW-160753","5"
"KB-162401","5"
"KB-163153","5"
"KB-165852","5"
"KB-63151","5"
"KC-62552","5"
"KD-162704","5"
"KD-166154","5"
"KF-162853","5"
"KH-65101","5"
"KL-165551","5"
"KL-166451","5"
"KM-166603","5"
"KM-166604","5"
"KM-167202","5"
"KN-163902","5"
"KN-164504","5"
"KS-163001","5"
"KT-164652","5"
"KT-164801","5"
"KT-64801","5"
"KW-164353","5"
"KW-164354","5"
"LB-67952","5"
"LC-168853","5"
"LC-169601","5"
"LC-169603","5"
"LC-170501","5"
"LC-170504","5"
"LC-171401","5"
"LC-70501","5"
"LD-68551","5"
"LF-171851","5"
"LL-168401","5"
"LL-68402","5"
"LM-170654","5"
"LO-171703","5"
"LO-171704","5"
"LP-170801","5"
"LR-169151","5"
"LR-170354","5"
"LS-169452","5"
"LS-169453","5"
"LS-69451","5"
"LW-168252","5"
"LW-168254","5"
"LW-172153","5"
"LW-68251","5"
"LW-71251","5"
"MA-175601","5"
"MC-174254","5"
"MC-178452","5"
"MC-181304","5"
"MC-75752","5"
"MD-178603","5"
"MD-178604","5"
"MD-78601","5"
"MF-176654","5"
"MF-182504","5"
"MF-82502","5"
"MG-176501","5"
"MG-176503","5"
"MG-176803","5"
"MG-176953","5"
"MG-178754","5"
"MG-181451","5"
"MG-76801","5"
"MH-174403","5"
"MH-174553","5"
"MH-177852","5"
"MH-180253","5"
"MH-180254","5"
"MH-74401","5"
"MH-80253","5"
"MH-81151","5"
"MK-179052","5"
"MK-181602","5"
"MK-79053","5"
"ML-173951","5"
"ML-174102","5"
"ML-180401","5"
"ML-180403","5"
"ML-182653","5"
"ML-82651","5"
"MM-172603","5"
"MM-179201","5"
"MM-180553","5"
"MM-182801","5"
"MM-182802","5"
"MM-79201","5"
"MN-179352","5"
"MO-175002","5"
"MP-79651","5"
"MS-173652","5"
"MS-179801","5"
"MS-78302","5"
"MT-178153","5"
"MV-174851","5"
"MV-181903","5"
"MW-182201","5"
"MW-182202","5"
"MW-82351","5"
"MY-173803","5"
"NB-186551","5"
"NB-186552","5"
"NC-183404","5"
"NC-184153","5"
"NC-185351","5"
"NC-186254","5"
"NC-83401","5"
"ND-184601","5"
"ND-184603","5"
"ND-84601","5"
"NG-183554","5"
"NG-184303","5"
"NG-184304","5"
"NH-186102","5"
"NK-184901","5"
"NM-184452","5"
"NM-185202","5"
"NM-84453","5"
"NP-186704","5"
"NR-185504","5"
"NR-85502","5"
"NW-84003","5"
"NZ-185652","5"
"OT-187304","5"
"PA-190601","5"
"PB-188051","5"
"PB-188053","5"
"PB-191052","5"
"PB-191501","5"
"PB-88053","5"
"PB-92102","5"
"PC-187452","5"
"PC-187453","5"
"PC-190002","5"
"PF-192254","5"
"PG-88202","5"
"PJ-188353","5"
"PJ-190152","5"
"PK-190751","5"
"PL-189254","5"
"PM-191353","5"
"PM-89402","5"
"PO-191954","5"
"PR-188804","5"
"PV-189854","5"
"PW-192401","5"
"PW-192402","5"
"RA-192853","5"
"RA-198851","5"
"RA-199454","5"
"RA-98853","5"
"RB-193603","5"
"RB-194652","5"
"RB-195704","5"
"RB-196454","5"
"RB-197051","5"
"RB-197952","5"
"RB-93301","5"
"RC-199601","5"
"RD-195853","5"
"RD-196603","5"
"RD-196604","5"
"RD-197203","5"
"RD-198102","5"
"RD-98101","5"
"RD-99001","5"
"RD-99002","5"
"RD-99302","5"
"RE-194504","5"
"RE-94501","5"
"RF-193452","5"
"RF-197353","5"
"RF-98402","5"
"RH-194952","5"
"RH-194954","5"
"RH-195102","5"
"RH-195551","5"
"RH-195553","5"
"RH-95551","5"
"RK-193001","5"
"RK-193002","5"
"RL-96152","5"
"RM-196754","5"
"RO-197803","5"
"RP-192703","5"
"RP-198551","5"
"RP-198553","5"
"RP-93901","5"
"RR-193152","5"
"RR-95252","5"
"RS-194204","5"
"RS-197651","5"
"RS-94201","5"
"RW-196302","5"
"RW-196904","5"
"SA-108301","5"
"SB-101851","5"
"SB-102901","5"
"SB-202901","5"
"SC-103051","5"
"SC-107703","5"
"SC-200204","5"
"SC-200502","5"
"SC-205754","5"
"SC-208451","5"
"SC-208452","5"
"SD-104851","5"
"SF-102001","5"
"SF-200651","5"
"SF-202003","5"
"SG-200803","5"
"SG-208902","5"
"SH-199753","5"
"SH-203953","5"
"SJ-201253","5"
"SJ-205004","5"
"SL-201551","5"
"SM-100052","5"
"SM-200053","5"
"SM-203203","5"
"SM-203204","5"
"SP-205453","5"
"SR-204251","5"
"SR-204254","5"
"SS-201402","5"
"SS-204102","5"
"SS-205151","5"
"SS-205153","5"
"SS-205902","5"
"SS-205903","5"
"SS-208752","5"
"SS-208753","5"
"SS-208754","5"
"ST-205301","5"
"SU-206651","5"
"SU-206652","5"
"SV-207853","5"
"SV-209352","5"
"SV-209353","5"
"SW-103502","5"
"SW-104551","5"
"SW-202752","5"
"SW-204551","5"
"TB-112501","5"
"TB-112803","5"
"TB-113551","5"
"TB-210554","5"
"TB-211901","5"
"TB-213554","5"
"TB-215203","5"
"TB-215952","5"
"TB-215954","5"
"TC-209804","5"
"TC-212953","5"
"TC-215352","5"
"TG-116403","5"
"TG-213104","5"
"TH-211003","5"
"TH-211004","5"
"TH-212351","5"
"TH-212353","5"
"TH-215501","5"
"TM-214903","5"
"TP-214154","5"
"TR-213254","5"
"TS-116552","5"
"TS-210852","5"
"TS-211601","5"
"TS-211603","5"
"TS-212053","5"
"TS-213404","5"
"TS-214302","5"
"TS-214304","5"
"TS-216553","5"
"TS-216554","5"
"TT-112202","5"
"TT-212201","5"
"TT-212202","5"
"TW-210253","5"
"TZ-215802","5"
"VB-217452","5"
"VD-216703","5"
"VF-217154","5"
"VG-217902","5"
"VG-218052","5"
"VG-218054","5"
"VM-218354","5"
"VS-218202","5"
"VW-217753","5"
"XP-218653","5"
"YC-218954","5"
"ZD-219251","5"
"AA-103151","5"
"IL-51002","4"
"HA-49202","4"
"CM-121152","4"
"LD-170054","4"
"AB-1053","4"
"CM-121154","4"
"KA-65251","4"
"CM-122353","4"
"JL-58351","4"
"CM-123852","4"
"TS-116102","4"
"YS-218801","4"
"JW-52202","4"
"CM-123854","4"
"LT-71101","4"
"JW-160754","4"
"NC-85352","4"
"CM-127154","4"
